1667340704.226031,10.10.1.100:38910,7,7,35,26
1667340704.226264,10.10.1.100:38914,0,1,42,
1667340704.252301,10.10.1.100:38912,5,5,28,21
1667340704.252521,10.10.1.100:38910,7,7,35,26
1667340704.252770,10.10.1.100:38914,0,1,42,
1667340704.278528,10.10.1.100:38912,6,6,25,21
1667340704.278739,10.10.1.100:38910,7,7,35,26
1667340704.278970,10.10.1.100:38914,0,1,42,
1667340704.305280,10.10.1.100:38912,7,7,24,21
1667340704.305495,10.10.1.100:38910,7,7,35,26
1667340704.305724,10.10.1.100:38914,0,1,42,
1667340704.331850,10.10.1.100:38912,8,8,22,21
1667340704.332079,10.10.1.100:38910,7,7,35,26
1667340704.332253,10.10.1.100:38914,0,1,42,
1667340704.358297,10.10.1.100:38912,10,10,20,21
1667340704.358512,10.10.1.100:38910,7,7,35,26
1667340704.358733,10.10.1.100:38914,0,1,42,
1667340704.384632,10.10.1.100:38912,10,10,20,21
1667340704.384874,10.10.1.100:38910,7,7,35,26
1667340704.385075,10.10.1.100:38914,0,1,44,
1667340704.411675,10.10.1.100:38912,10,10,20,21
1667340704.411903,10.10.1.100:38910,7,7,35,26
1667340704.412118,10.10.1.100:38914,0,1,46,
1667340704.438310,10.10.1.100:38912,10,10,20,21
1667340704.438542,10.10.1.100:38910,7,7,35,26
1667340704.438761,10.10.1.100:38914,1,2,44,23
1667340704.464799,10.10.1.100:38912,10,10,20,21
1667340704.465036,10.10.1.100:38910,7,7,35,26
1667340704.465260,10.10.1.100:38914,2,3,41,23
1667340704.491243,10.10.1.100:38912,10,10,20,21
1667340704.491461,10.10.1.100:38910,7,7,35,26
1667340704.491673,10.10.1.100:38914,3,4,38,23
1667340704.517911,10.10.1.100:38912,10,10,20,21
1667340704.518137,10.10.1.100:38910,7,7,35,26
1667340704.518394,10.10.1.100:38914,4,5,35,23
1667340704.544569,10.10.1.100:38912,10,10,20,21
1667340704.544787,10.10.1.100:38910,7,7,35,26
1667340704.545002,10.10.1.100:38914,6,7,31,23
1667340704.570878,10.10.1.100:38912,10,10,20,21
1667340704.571094,10.10.1.100:38910,7,7,35,26
1667340704.571310,10.10.1.100:38914,7,8,28,23
1667340704.597313,10.10.1.100:38912,10,10,20,21
1667340704.597543,10.10.1.100:38910,7,7,35,26
1667340704.597782,10.10.1.100:38914,8,9,26,23
1667340704.623984,10.10.1.100:38912,10,10,20,21
1667340704.624221,10.10.1.100:38910,8,8,30,26
1667340704.624469,10.10.1.100:38914,8,9,26,23
1667340704.650555,10.10.1.100:38912,10,10,20,21
1667340704.650774,10.10.1.100:38910,9,9,28,26
1667340704.650998,10.10.1.100:38914,8,9,26,23
1667340704.677581,10.10.1.100:38912,10,10,20,21
1667340704.677800,10.10.1.100:38910,11,11,24,26
1667340704.678031,10.10.1.100:38914,8,9,26,23
1667340704.704272,10.10.1.100:38912,10,10,20,21
1667340704.704510,10.10.1.100:38910,13,13,22,26
1667340704.704716,10.10.1.100:38914,8,9,26,23
1667340704.730718,10.10.1.100:38912,10,10,20,21
1667340704.730960,10.10.1.100:38910,15,15,20,26
1667340704.731193,10.10.1.100:38914,8,9,26,23
1667340704.757324,10.10.1.100:38912,10,10,20,21
1667340704.757557,10.10.1.100:38910,16,16,19,26
1667340704.757774,10.10.1.100:38914,9,10,22,23
1667340704.783917,10.10.1.100:38912,11,11,16,21
1667340704.784166,10.10.1.100:38910,16,16,19,26
1667340704.784384,10.10.1.100:38914,10,11,22,23
1667340704.810452,10.10.1.100:38912,12,12,15,21
1667340704.810706,10.10.1.100:38910,17,17,18,26
1667340704.810929,10.10.1.100:38914,10,11,22,23
1667340704.837187,10.10.1.100:38912,12,12,15,21
1667340704.837424,10.10.1.100:38910,24,27,26,26
1667340704.837648,10.10.1.100:38914,10,11,22,23
1667340704.863680,10.10.1.100:38912,12,12,15,21
1667340704.863898,10.10.1.100:38910,22,27,26,26
1667340704.864127,10.10.1.100:38914,10,11,22,23
1667340704.890554,10.10.1.100:38912,12,12,15,21
1667340704.890794,10.10.1.100:38910,20,27,26,26
1667340704.891009,10.10.1.100:38914,10,11,22,23
1667340704.917545,10.10.1.100:38912,14,14,14,21
1667340704.917747,10.10.1.100:38910,20,27,26,26
1667340704.917999,10.10.1.100:38914,10,11,22,23
1667340704.944208,10.10.1.100:38912,18,21,21,21
1667340704.944422,10.10.1.100:38910,20,27,26,26
1667340704.944639,10.10.1.100:38914,10,11,22,23
1667340704.970750,10.10.1.100:38912,16,21,21,21
1667340704.970982,10.10.1.100:38910,20,27,26,26
1667340704.971214,10.10.1.100:38914,10,11,22,23
1667340704.997485,10.10.1.100:38912,14,21,21,21
1667340704.997744,10.10.1.100:38910,20,27,26,26
1667340704.997992,10.10.1.100:38914,10,11,22,23
1667340705.024557,10.10.1.100:38912,12,21,21,21
1667340705.024773,10.10.1.100:38910,20,27,26,26
1667340705.024987,10.10.1.100:38914,10,11,22,23
1667340705.051216,10.10.1.100:38912,11,21,21,21
1667340705.051448,10.10.1.100:38910,20,27,26,26
1667340705.051660,10.10.1.100:38914,11,12,20,23
1667340705.077779,10.10.1.100:38912,11,21,21,21
1667340705.077996,10.10.1.100:38910,20,27,26,26
1667340705.078240,10.10.1.100:38914,14,15,20,23
1667340705.104297,10.10.1.100:38912,11,21,21,21
1667340705.104517,10.10.1.100:38910,20,27,26,26
1667340705.104733,10.10.1.100:38914,16,17,20,23
1667340705.130660,10.10.1.100:38912,11,21,21,21
1667340705.130890,10.10.1.100:38910,20,27,26,26
1667340705.131124,10.10.1.100:38914,18,19,20,23
1667340705.157273,10.10.1.100:38912,11,21,21,21
1667340705.157493,10.10.1.100:38910,20,27,26,26
1667340705.157722,10.10.1.100:38914,20,21,20,23
1667340705.183771,10.10.1.100:38912,11,21,21,21
1667340705.183995,10.10.1.100:38910,20,27,26,26
1667340705.184217,10.10.1.100:38914,18,21,23,23
1667340705.210269,10.10.1.100:38912,11,21,21,21
1667340705.210523,10.10.1.100:38910,20,27,26,26
1667340705.210737,10.10.1.100:38914,16,21,23,23
1667340705.236975,10.10.1.100:38912,11,21,21,21
1667340705.237193,10.10.1.100:38910,20,27,26,26
1667340705.237433,10.10.1.100:38914,13,21,23,23
1667340705.263474,10.10.1.100:38912,11,21,21,21
1667340705.263723,10.10.1.100:38910,19,27,26,26
1667340705.263959,10.10.1.100:38914,12,21,23,23
1667340705.290022,10.10.1.100:38912,11,21,21,21
1667340705.290256,10.10.1.100:38910,17,27,26,26
1667340705.290472,10.10.1.100:38914,12,21,23,23
1667340705.322401,10.10.1.100:38912,11,21,21,21
1667340705.322636,10.10.1.100:38910,15,27,26,26
1667340705.322930,10.10.1.100:38914,12,21,23,23
1667340705.349093,10.10.1.100:38912,11,21,21,21
1667340705.349328,10.10.1.100:38910,12,27,26,26
1667340705.349553,10.10.1.100:38914,12,21,23,23
1667340705.375784,10.10.1.100:38912,11,21,21,21
1667340705.376000,10.10.1.100:38910,11,27,26,26
1667340705.376212,10.10.1.100:38914,11,21,23,23
1667340705.403055,10.10.1.100:38912,10,21,21,21
1667340705.403275,10.10.1.100:38910,11,27,26,26
1667340705.403487,10.10.1.100:38914,10,21,23,23
1667340705.429546,10.10.1.100:38912,9,21,21,21
1667340705.429763,10.10.1.100:38910,9,27,26,26
1667340705.429988,10.10.1.100:38914,10,21,23,23
1667340705.456067,10.10.1.100:38912,9,21,21,21
1667340705.456287,10.10.1.100:38910,7,27,26,26
1667340705.456502,10.10.1.100:38914,10,21,23,23
1667340705.482429,10.10.1.100:38912,9,21,21,21
1667340705.482645,10.10.1.100:38910,5,27,26,26
1667340705.482855,10.10.1.100:38914,10,21,23,23
1667340705.508820,10.10.1.100:38912,9,21,21,21
1667340705.509068,10.10.1.100:38910,3,27,26,26
1667340705.509284,10.10.1.100:38914,10,21,23,23
1667340705.535572,10.10.1.100:38912,9,21,21,21
1667340705.535803,10.10.1.100:38910,1,27,26,26
1667340705.536027,10.10.1.100:38914,10,21,23,23
1667340705.562002,10.10.1.100:38912,9,21,21,21
1667340705.562263,10.10.1.100:38910,0,27,26,26
1667340705.562476,10.10.1.100:38914,10,21,23,23
1667340705.588622,10.10.1.100:38912,9,21,21,21
1667340705.588830,10.10.1.100:38910,0,27,26,26
1667340705.589046,10.10.1.100:38914,10,21,23,23
1667340705.614941,10.10.1.100:38912,9,21,21,21
1667340705.615193,10.10.1.100:38910,0,27,26,26
1667340705.615455,10.10.1.100:38914,10,21,23,23
1667340705.641861,10.10.1.100:38912,7,21,21,21
1667340705.642079,10.10.1.100:38910,0,27,26,26
1667340705.642350,10.10.1.100:38914,10,21,23,23
1667340705.668953,10.10.1.100:38912,5,21,21,21
1667340705.669169,10.10.1.100:38910,0,27,26,26
1667340705.669387,10.10.1.100:38914,10,21,23,23
1667340705.695676,10.10.1.100:38912,3,21,21,21
1667340705.695891,10.10.1.100:38910,0,27,26,26
