1667345291.230674,10.10.1.100:38960,3,3,130,69
1667345291.256375,10.10.1.100:38960,4,4,127,69
1667345291.282191,10.10.1.100:38960,5,5,124,69
1667345291.308183,10.10.1.100:38960,7,7,120,69
1667345291.333933,10.10.1.100:38960,8,8,117,69
1667345291.359676,10.10.1.100:38960,9,9,114,69
1667345291.385543,10.10.1.100:38960,10,10,111,69
1667345291.411340,10.10.1.100:38960,11,11,108,69
1667345291.437283,10.10.1.100:38960,12,12,105,69
1667345291.462956,10.10.1.100:38960,13,13,102,69
1667345291.488785,10.10.1.100:38960,14,14,99,69
1667345291.514542,10.10.1.100:38960,15,15,96,69
1667345291.540330,10.10.1.100:38960,16,16,91,69
1667345291.566988,10.10.1.100:38960,17,17,88,69
1667345291.596344,10.10.1.100:38960,18,18,85,69
1667345291.622605,10.10.1.100:38960,19,19,82,69
1667345291.648844,10.10.1.100:38960,21,21,79,69
1667345291.674635,10.10.1.100:38960,22,22,76,69
1667345291.700515,10.10.1.100:38960,23,23,73,69
1667345291.726497,10.10.1.100:38960,23,23,69,69
1667345291.752309,10.10.1.100:38960,25,25,66,69
1667345291.778223,10.10.1.100:38960,27,27,64,69
1667345291.804318,10.10.1.100:38960,29,29,62,69
1667345291.830210,10.10.1.100:38960,31,31,60,69
1667345291.856122,10.10.1.100:38960,34,34,57,69
1667345291.882136,10.10.1.100:38960,36,36,55,69
1667345291.908169,10.10.1.100:38960,38,38,53,69
1667345291.934097,10.10.1.100:38960,40,40,51,69
1667345291.960005,10.10.1.100:38960,42,42,49,69
1667345291.985991,10.10.1.100:38960,44,44,47,69
1667345292.011934,10.10.1.100:38960,68,70,69,69
1667345292.037964,10.10.1.100:38960,66,70,69,69
1667345292.063875,10.10.1.100:38960,64,70,69,69
1667345292.090530,10.10.1.100:38960,62,70,69,69
1667345292.116501,10.10.1.100:38960,60,70,69,69
1667345292.142468,10.10.1.100:38960,58,70,69,69
1667345292.168079,10.10.1.100:38960,55,70,69,69
1667345292.193847,10.10.1.100:38960,53,70,69,69
1667345292.219798,10.10.1.100:38960,52,70,69,69
1667345292.245672,10.10.1.100:38960,49,70,69,69
1667345292.271394,10.10.1.100:38960,47,70,69,69
1667345292.297301,10.10.1.100:38960,45,70,69,69
1667345292.323336,10.10.1.100:38960,43,70,69,69
1667345292.349172,10.10.1.100:38960,41,70,69,69
1667345292.375150,10.10.1.100:38960,39,70,69,69
1667345292.400978,10.10.1.100:38960,36,70,69,69
1667345292.426877,10.10.1.100:38960,34,70,69,69
1667345292.452980,10.10.1.100:38960,32,70,69,69
1667345292.479162,10.10.1.100:38960,30,70,69,69
1667345292.505380,10.10.1.100:38960,28,70,69,69
1667345292.531363,10.10.1.100:38960,26,70,69,69
1667345292.557188,10.10.1.100:38960,23,70,69,69
1667345292.583990,10.10.1.100:38960,22,70,69,69
1667345292.610329,10.10.1.100:38960,19,70,69,69
1667345292.636841,10.10.1.100:38960,17,70,69,69
1667345292.662953,10.10.1.100:38960,15,70,69,69
1667345292.688740,10.10.1.100:38960,13,70,69,69
1667345292.714571,10.10.1.100:38960,11,70,69,69
1667345292.740499,10.10.1.100:38960,8,70,69,69
1667345292.766454,10.10.1.100:38960,6,70,69,69
1667345292.792421,10.10.1.100:38960,4,70,69,69
1667345292.818321,10.10.1.100:38960,2,70,69,69
1667345292.844147,10.10.1.100:38960,0,70,69,69
1667345292.870110,10.10.1.100:38960,0,70,69,69
1667345292.895999,10.10.1.100:38960,0,70,69,69
1667345292.922013,10.10.1.100:38960,0,70,69,69
1667345292.947998,10.10.1.100:38960,0,70,69,69
1667345292.973873,10.10.1.100:38960,0,70,69,69
1667345292.999626,10.10.1.100:38960,0,70,69,69
1667345293.025591,10.10.1.100:38960,0,70,69,69
1667345293.051732,10.10.1.100:38960,0,70,69,69
1667345293.078561,10.10.1.100:38960,0,70,69,69
1667345293.104534,10.10.1.100:38960,0,70,69,69
1667345293.130426,10.10.1.100:38960,0,70,69,69
1667345293.156394,10.10.1.100:38960,0,70,69,69
1667345293.182362,10.10.1.100:38960,0,70,69,69
1667345293.208267,10.10.1.100:38960,0,70,69,69
1667345293.234300,10.10.1.100:38960,0,70,69,69
1667345293.260032,10.10.1.100:38960,0,70,69,69
1667345293.285794,10.10.1.100:38960,0,70,69,69
1667345293.311722,10.10.1.100:38960,0,70,69,69
1667345293.337778,10.10.1.100:38960,0,70,69,69
